"x1i10hfl href","xpdipgo src","_ap3a","x1i10hfl href 3","x1ejq31n","x1lliihq 2","x1lliihq 3","x1lliihq 4"
"https://www.instagram.com/divaimanita/","https://scontent.cdninstagram.com/v/t51.82787-19/563399181_18527893915053181_4179262285585345490_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=109&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=HDy08-eqjuEQ7kNvwExfQ_a&_nc_oc=Adoc319D2-D2l9Za3Fuopkckd_j_xwY4wPRtsG8A64Pd4LlH0mSK6hgm8aeIVjmRoGE&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=1fcLF1hb-r3BXFa8SHU9dg&_nc_ss=7b6a8&oh=00_Af4eDgeCNjGmkMQUGISGr-pcWo5cyhhs32ZNOOGrbvTQzQ&oe=6A119A25","divaimanita","https://www.instagram.com/p/DYY4wB5j0kv/c/18092521039975122/","1d","pak pulang, aku jadi sumala","1 like","Reply"
"https://www.instagram.com/sari_fusvita/","https://scontent.cdninstagram.com/v/t51.82787-19/583136779_18544140547034441_4180936194005443453_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=QEunvjmcswwQ7kNvwGIactU&_nc_oc=AdpMgKk8x_sVv_pE1_P590kV4RcvWL4h3kpVnPWCMQ-UurLvPIKRbnDJ-2vbxtCmvis&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=1fcLF1hb-r3BXFa8SHU9dg&_nc_ss=7b6a8&oh=00_Af64L5pE-rLzO_YyoJRw65zB8GXGwgotvZLfuKgshnbwzg&oe=6A11C885","sari_fusvita","https://www.instagram.com/p/DYY4wB5j0kv/c/18102458516097789/","16h","mau komen sungkan, takut kepergok junjungannya","Reply",""
"https://www.instagram.com/sandycukkkk/","https://scontent.cdninstagram.com/v/t51.82787-19/627729981_18557741407042522_5629074764602827482_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ima3pHC1ilMQ7kNvwFnzuy8&_nc_oc=Adpc6cb_jQ0dwXlzBuvDwnNBx5h-m6p1C7qvvPIyckNig7OF-4sC6iSQ3MRVIdywFGs&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=1fcLF1hb-r3BXFa8SHU9dg&_nc_ss=7b6a8&oh=00_Af443u1AcQ0NwucQmmXJx7IsVfUZZRwxoskTqdCf3OKpMA&oe=6A119B44","sandycukkkk","https://www.instagram.com/p/DYY4wB5j0kv/c/18020065988836857/","18h","Kocakk lu wo🗿","2 likes","Reply"
"https://www.instagram.com/nurazka.cantika/","https://scontent.cdninstagram.com/v/t51.82787-19/656278545_18573740131058504_8527440478976344952_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Rb2aJtZh_v0Q7kNvwFf1Dri&_nc_oc=Adp363932paoUV6O9nHgC4y_RxAup8j3WR5aZh65kD8NvMS8bkm6sPbJHCoEqMMh3Eg&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af7IAehETDUHWLHRzx7FIjZpBzCwBRdvzKjEQC6inlAt9Q&oe=6A119A15","nurazka.cantika","https://www.instagram.com/p/DYY4wB5j0kv/c/18590058736050689/","1d","ibu yang di belakang nganggukk?? 🗿","1 like","Reply"
"https://www.instagram.com/edho96s/","https://scontent.cdninstagram.com/v/t51.82787-19/635671799_18450124309096226_614886351190050292_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=100&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=-ZIjiwQ9D0AQ7kNvwEcgevQ&_nc_oc=AdrN2Q1DkYUBSCGz2QnrbmKdpXg-aqSvnRYOdPorfzvGRGHMS1cNbJX8cnHcO1zdoeU&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af6jofD-df17S9TkF_OawTjzR0xIWCfEKn9gXg5RPfl9Pw&oe=6A11A920","edho96s","https://www.instagram.com/p/DYY4wB5j0kv/c/18101403794088629/","16h","Semangat pak👏👏 Sbentar lagi seluruh rakyat indonesia tinggal di desa ga dikota lagi😂","1 like","Reply"
"https://www.instagram.com/azril_xx2677/","https://scontent.cdninstagram.com/v/t51.82787-19/682410798_17946945675171941_8986848852082149789_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Y4x20wmJhuAQ7kNvwEBWMHi&_nc_oc=Adq1ntgQzDcsZJq-r0_ukF1ogcfewD1ARpKSXlSsgeo4qDeP0-zcTXi6UVMzpakB5ss&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af4o8M5K1wlW9B0GpoWSntFxIEUXDNGPm8qx9FqVfWTRkw&oe=6A11C0AC","azril_xx2677","https://www.instagram.com/p/DYY4wB5j0kv/c/18104775439753115/","16h","Pantesan Susanti pindah ke Malaysia 🗿","1 like","Reply"
"https://www.instagram.com/yogakurniawan_27/","https://scontent.cdninstagram.com/v/t51.75761-19/497579958_18372997411130136_8870148913137684210_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=5op0NFuENFsQ7kNvwHTpMKJ&_nc_oc=AdpnNXoix0NDpdC659U3FkIM1y0IlYp1kXnfVDk8sJ_HkLqIK-EwxJqYBsa-UszwzAk&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af7hDQKAsMi9qHWbc00Tlo_hGdli6qjlpVkkXaaLue7aaw&oe=6A119D8C","yogakurniawan_27","https://www.instagram.com/p/DYY4wB5j0kv/c/17904080445423795/","21h","Sudah muak. Sudah pusing kan. 2029 jangan pilih PRABOWO💔","4 likes","Reply"
"https://www.instagram.com/mianrlaini/","https://scontent.cdninstagram.com/v/t51.82787-19/629566254_18509537221079616_1700445658398494087_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=s2Um0APFHFwQ7kNvwGytZNz&_nc_oc=AdoLdcFRZAtidScznHzZVzAZDywfdlJt-0Q7Z_0TM8ByMiFfqHN1AU6QIXDBEIrmRsI&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af4ncX-uojIp5BzXqPTyo6Er6a-AEfxzqdncdQyv6RWFuQ&oe=6A11A173","mianrlaini","https://www.instagram.com/p/DYY4wB5j0kv/c/17971607997024993/","1d","pak, sekarang rakyat indonesia nya udah pada pinter pinter. ko bisa bisa nya bilang rakyat di desa ngga pake dolar.","4 likes","Reply"
"https://www.instagram.com/lord_bacot23/","https://scontent.cdninstagram.com/v/t51.82787-19/670000607_18067790933656771_6584632409721236371_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=tQCPTjQpfjIQ7kNvwGSgOkX&_nc_oc=AdpeJVmcgtYrIriDHdFsTD1wodMAgD8TGO4BV_3A67qXz_HIUqpklb14Faiwspm_e9A&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af6IrCL5qmQoQ928_0_22moAvfKd8_tGjrpLBeyXYtMPnA&oe=6A1198F9","lord_bacot23","https://www.instagram.com/p/DYY4wB5j0kv/c/18116351035703458/","1d","ini  yg wajib di cek ijazah nya","1 like","Reply"
"https://www.instagram.com/merrym533/","https://scontent.cdninstagram.com/v/t51.82787-19/673794440_17886663600493375_8432805210721865799_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=105&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=j8puDXQyWK8Q7kNvwEyL-eg&_nc_oc=AdpR2DwkmDOJ-IDSg3iPPiRik1xorHcB0wRo4z6XSU_tqvR85rvHlfSztmzZj2Jl44Y&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af5ju7okVUIykdwdXxcXMfqumMXKdGFBb-FlX5Vi3B0MBg&oe=6A11AAE5","merrym533","https://www.instagram.com/p/DYY4wB5j0kv/c/17973438290884899/","1d","Yg pilih dia jadi presiden pas ngeselin kan🤣🤣🤣🤣","1 like","Reply"
"https://www.instagram.com/nuhmlna_/","https://scontent.cdninstagram.com/v/t51.82787-19/539556888_18141688111411894_3612704037942498720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=105&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=7qyDPqEmTo0Q7kNvwEOol_K&_nc_oc=AdqGUHv7tC-mqWxRYdSE6_mQa1kmbPxZ9v5dVCZvkhoGqp_AHdQjMIO6yql5GsdUxXE&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af4RKPlg1_rmIW7CyfqH0IkWKeZlEsR21wnQ_tTQc5EQJA&oe=6A11BB1B","nuhmlna_","https://www.instagram.com/p/DYY4wB5j0kv/c/18098058473275472/","17h","Iyain aja pa biar seneng 🤣🤣","1 like","Reply"
"https://www.instagram.com/bayu_muharomm/","https://scontent.cdninstagram.com/v/t51.82787-19/684749194_18436312360187655_5653232244646720588_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=HNQ6eoJa7sUQ7kNvwH4ixFF&_nc_oc=AdrMVJZclampu0bJb2kL8pssJG_e_AS5GQxk_k09avK5JDn7D0RNVym_cA0UkzKWxVg&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af6fNE4kj2nCSqJ2fPKMKCJLd1sIhseMApuqX__3DnL-0g&oe=6A11B175","bayu_muharomm","https://www.instagram.com/p/DYY4wB5j0kv/c/18324290734271313/","1d","pengguna FB PRO di gaji pake DOLAR pak","1 like","Reply"
"https://www.instagram.com/rizkihardhita/","https://scontent.cdninstagram.com/v/t51.82787-19/661824944_18522924250074955_144140536288381512_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=rJrk2LL0x2QQ7kNvwFQEbdg&_nc_oc=AdrcyCt0dt8kSmQQ34G0-J0nL-fC3E6BHEvhYRS0Mw_WsDNeiGuw0C_cTOXq2AUXgww&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af5HAMQdk6j9A9c18UBgALEUF7U9GtiGxX5SFl7aRUqwyA&oe=6A11C630","rizkihardhita","https://www.instagram.com/p/DYY4wB5j0kv/c/18373266493166657/","1d","Cukup 😭","2 likes","Reply"
"https://www.instagram.com/panda.5005648/","https://scontent.cdninstagram.com/v/t51.82787-19/589604047_17846599977612706_1005404243781678426_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45MDAuQzMifQ%3D%3D&_nc_ohc=X5J7nCj4e2YQ7kNvwEKpmQJ&_nc_oc=AdpBJwI_k1hB1bvpg-JMVEtky9EFYt5zKm8DUgBCScMCUQHAt-VAxBIsyJcu1ZMfaIw&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af4sjhPb1w3ueEQLlQPALDKxTAraEkXFFeF3pvecZPiYWw&oe=6A11C338","panda.5005648","https://www.instagram.com/p/DYY4wB5j0kv/c/18105255031766585/","19h","Pak Prabowo mencoba menenangkan masyarakat agar tidak mudah terprovokasi isu ekonomi global","1 like","Reply"
"https://www.instagram.com/halimsuryana1212/","https://scontent.cdninstagram.com/v/t51.82787-19/586649426_17843399052656946_6062577388330767293_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=L1Oo9910a2YQ7kNvwEsiBv1&_nc_oc=AdqMZ8ii0LATVJb1hZc5__xYxhu-crAFZf44tYyx32XoO2aUW3z2ZSAJnZI0ngOo4Is&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af6q9jM4lDL4D_Xtnq2_kbZQ9KuyelRKGDpCfXI3ffPc3A&oe=6A11B07F","halimsuryana1212","https://www.instagram.com/p/DYY4wB5j0kv/c/18112024453872215/","19h","Fokus utama pemerintah memang seharusnya pangan dan energi rakyat, bukan sekadar angka kurs semata.","1 like","Reply"
"https://www.instagram.com/musa_lim243/","https://scontent.cdninstagram.com/v/t51.82787-19/602890875_17843820681651898_9092499957414415663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=109&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=pzWAtgXuOgUQ7kNvwEYCB0t&_nc_oc=AdpfEWy_J9iwdQBoQmOXB8tPM3EUektbyhzPDmHWk4b-1t4acHg8iL-2czejAUMZF1c&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af53jHYlCsIbVOlvTY7GUYELVwAvBpWMqmXmolHsQBL90g&oe=6A11A8D6","musa_lim243","https://www.instagram.com/p/DYY4wB5j0kv/c/18124903906552668/","19h","Pernyataan beliau lebih menekankan bahwa ekonomi rakyat kecil harus tetap berjalan meski kondisi dunia naik turun.","1 like","Reply"
"https://www.instagram.com/musa_lim243/","https://scontent.cdninstagram.com/v/t51.82787-19/602890875_17843820681651898_9092499957414415663_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=109&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=pzWAtgXuOgUQ7kNvwEYCB0t&_nc_oc=AdpfEWy_J9iwdQBoQmOXB8tPM3EUektbyhzPDmHWk4b-1t4acHg8iL-2czejAUMZF1c&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af53jHYlCsIbVOlvTY7GUYELVwAvBpWMqmXmolHsQBL90g&oe=6A11A8D6","musa_lim243","https://www.instagram.com/p/DYY4wB5j0kv/c/17852499753679482/","19h","Pak Prabowo mengingatkan kita untuk tetap tenang menghadapi gejolak global, yang penting kebutuhan rakyat tetap aman","1 like","Reply"
"https://www.instagram.com/zynmln._/","https://scontent.cdninstagram.com/v/t51.82787-19/615583148_17953308813064589_4345109553374433488_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45MDAuQzMifQ%3D%3D&_nc_ohc=YYlWpp7N-yMQ7kNvwGLiIas&_nc_oc=Adqe1WS3uEVf2v8AAD8oVKhmHTusUIjCN6nCz8DjW4AzrmEG8FmalCNbzDi-EMfy4l0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=38UvifsPKObbPM_ubqO2ow&_nc_ss=7b2a8&oh=00_Af70oOYI5AKBFJ4fnL_70Kg1-YLaRmO11WGsr262Uq8bkQ&oe=6A11AAC3","zynmln._","","","","1 like","Reply"
"https://www.instagram.com/hdchyo19/","https://scontent.cdninstagram.com/v/t51.82787-19/583476833_18495373312074531_7937673354629009171_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDQyLkMzIn0%3D&_nc_ohc=zFUkCAPOTFYQ7kNvwEw_iW1&_nc_oc=AdpG3_QZqrocDS_P5O9ajMvNQcD_VTtUwYDf0vtKpbDk_cB2qI7_-toMkHWGhfzd38E&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=WMLfNAh2yfiPQvSFmDPhgw&_nc_ss=7b6a8&oh=00_Af72iQYgPmtyuyuHSGj3OPErlsqlTqb3xUe4H_MvWYxsMw&oe=6A11A05A","hdchyo19","https://www.instagram.com/p/DYY4wB5j0kv/c/18130806661583939/","20h","Asal bacot","Reply",""
"https://www.instagram.com/kang_masiwan/","https://scontent.cdninstagram.com/v/t51.2885-19/471738027_1141156630912915_8178787279432605010_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=105&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDI0LkMzIn0%3D&_nc_ohc=CThaYbzFPWoQ7kNvwGokMsJ&_nc_oc=AdpxtBaTRhZEYhP_MJGIcU9cVMT9-Ih8lCYq6vs_448hhE1INksa0ED4ma9W8JR5834&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af6yW0mvrVtm2hJkjx2M5vrz_otoyHOhwQhC2D9xXdNRHg&oe=6A11B5E6","kang_masiwan","https://www.instagram.com/p/DYY4wB5j0kv/c/18182782168377481/","18h","anda presiden anda RI.1 tp  mendengar narasi anda  seperti tidak lebih dari ketua rt. maaf saya salah satu manusia yg memilih anda 😢","1 like","Reply"
"https://www.instagram.com/tikaikasya/","https://scontent.cdninstagram.com/v/t51.82787-19/657582296_18119502721722239_1394974475618107837_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=105&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=scGsTz0ed7IQ7kNvwFhlzEc&_nc_oc=Adpvf00KBgZ2ZNmODMRQA3VC8TmEQNECCVjZcJuxssoIjCJjrjNqmhdPPTRWN7S7luA&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=WMLfNAh2yfiPQvSFmDPhgw&_nc_ss=7b6a8&oh=00_Af4bg2c8W3qLkq0c9Dpz8r0ZUP3rIAPTrxU4fHdFy9IeKA&oe=6A11B410","tikaikasya","https://www.instagram.com/p/DYY4wB5j0kv/c/18116652772749405/","2d","Tiap pidato ada aja gebrakan nya bapak ini","Reply",""
"https://www.instagram.com/putuamik/","https://scontent.cdninstagram.com/v/t51.82787-19/691589178_18583407622035606_3094904936263201918_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=FUFTCThOfogQ7kNvwG7PsVN&_nc_oc=AdoS2C3jO1t_c-abWZLmbxgC85Oa72b7d7yJfEci4g1PyYvmAfb22xfV9DhnthGp__g&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=WMLfNAh2yfiPQvSFmDPhgw&_nc_ss=7b6a8&oh=00_Af7eNnvlIsL7K1VokVU8sc0mwWAwj4o_ImjaNiIMWR6BMw&oe=6A11C864","putuamik","https://www.instagram.com/p/DYY4wB5j0kv/c/18009575201706656/","1d","Udahhh capek saya sama pemerinatah bapak","1 like","Reply"
"https://www.instagram.com/utamifebria/","https://scontent.cdninstagram.com/v/t51.82787-19/686917071_18585805807048908_6643376007977879739_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=0HIsGcoHgV4Q7kNvwFdc2rF&_nc_oc=Adof6xsUAHgqUEK8gbKntzZenF5YNoA8_8xTqidU1WAWYHMjhYvFIJRRp2zn_Y71bkk&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=WMLfNAh2yfiPQvSFmDPhgw&_nc_ss=7b6a8&oh=00_Af6Ivi_pCS6EyOvtZ0Lgi2__KyZkv1m0PzvaJGXFZQADWw&oe=6A11B65A","utamifebria","https://www.instagram.com/p/DYY4wB5j0kv/c/17962203936086954/","1d","Ada untungnya aku ga pernah pilih kau wak wo. Nauudzubillah kali soalnyaaa 😭😭😭😭🗿","3 likes","Reply"
"https://www.instagram.com/niha_nihaya/","https://scontent.cdninstagram.com/v/t51.82787-19/609720085_18411568480188730_6182907132716710173_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=110&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy41NzYuQzMifQ%3D%3D&_nc_ohc=bYHEnv2kcwcQ7kNvwFAu7nG&_nc_oc=AdroiMc74J84A6JXL7ihWvTxat3Q6qn12g9P30E7JoiicgUCO3BfeexA7TmkKYj2PBM&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=WMLfNAh2yfiPQvSFmDPhgw&_nc_ss=7b6a8&oh=00_Af6tYx1hfFgoUSL8KioWHIc_HJmqE_dZ2acc4-ixXpEE3w&oe=6A11A0EF","niha_nihaya","https://www.instagram.com/p/DYY4wB5j0kv/c/18094427270174439/","1d","","3 likes","Reply"
"https://www.instagram.com/no.freezall/","https://scontent.cdninstagram.com/v/t51.82787-19/563278198_17844287373592604_1552606228682074732_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=LxBrI1WY8EEQ7kNvwEi62sR&_nc_oc=AdpSx9nAeR2LQtrzIJavO8NWxXQ1PmqkQT3r8MkoWp85NenSChHD9HTGyr3ela9xkNE&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=WMLfNAh2yfiPQvSFmDPhgw&_nc_ss=7b6a8&oh=00_Af54p9IByldDGuJmlSSYYJMyoJhMTw_1Q7qhyDoLlj-YDQ&oe=6A11A9FA","no.freezall","https://www.instagram.com/p/DYY4wB5j0kv/c/17996410769771421/","1d","setuju gasih mas2 timses ?","Reply",""
"https://www.instagram.com/asratunanisa/","https://scontent.cdninstagram.com/v/t51.75761-19/494996485_18327569086161591_241804652364863245_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NTAuQzMifQ%3D%3D&_nc_ohc=eJgwnfeCaicQ7kNvwHo-Qr6&_nc_oc=AdrbF1cqY9qiY9woMJ0-R_KUL1rHHtt3W7XzLW80ygiPEUguDoZEQ72eigwaU8xG0FA&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=WMLfNAh2yfiPQvSFmDPhgw&_nc_ss=7b6a8&oh=00_Af4Y2Ue9ycW8d18e7kOoJ2QYhNtCBG8gmqmPBx7eHBJBOQ&oe=6A11BC0E","asratunanisa","https://www.instagram.com/p/DYY4wB5j0kv/c/18117656605682858/","1d","Ngerti lh km  ?","1 like","Reply"
"https://www.instagram.com/roneykresna77/","https://scontent.cdninstagram.com/v/t51.82787-19/587979130_18498899827078930_6708699021073047156_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=--x88DbwNvQQ7kNvwEnfFcb&_nc_oc=AdpOAzU-R2FHCyVJrGCwUyk7JENyLXcjh2ArH3n7rTfEkfoOjiOlyj3ZZnaM0LJNzyk&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=acmJA11cbMLEVXpl4VIxlw&_nc_ss=7b6a8&oh=00_Af6yjHg6eN2ccCadq4WIzP3EDQ9nmGKVzbAa7Pfiy6rEVQ&oe=6A11C2EE","roneykresna77","https://www.instagram.com/p/DYY4wB5j0kv/c/18097154141174139/","3m","Karepmu ra karepmu wooo","Reply","See translation"
